Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Unique Category,,Unique Month,Post Appeared,,,,
27ec2b21-a749-4181-b182-150a174fc277,peeking,20-03-2021 14:10,GIF,animals,neutral,35,Mar,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,28-08-2020 15:26,GIF,animals,positive,30,Aug,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,21-10-2020 23:56,GIF,animals,positive,50,Oct,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,28-05-2021 05:00,GIF,animals,positive,45,May,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,10-09-2020 15:53,GIF,animals,positive,45,Sep,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,25-03-2021 18:37,GIF,animals,positive,50,Mar,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,06-11-2020 00:51,GIF,animals,positive,60,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,01-03-2021 09:37,GIF,animals,positive,70,Mar,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,22-02-2021 15:42,GIF,animals,positive,45,Feb,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,peeking,20-11-2020 05:02,GIF,animals,neutral,35,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,scared,10-06-2021 09:02,GIF,animals,negative,15,Jun,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,06-10-2020 19:23,GIF,animals,positive,50,Oct,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,cherish,11-11-2020 04:16,GIF,animals,positive,70,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,hate,26-10-2020 21:04,GIF,animals,negative,5,Oct,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,11-03-2021 03:11,GIF,animals,positive,50,Mar,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,09-04-2021 03:07,GIF,animals,positive,75,Apr,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,indifferent,27-03-2021 17:52,GIF,animals,neutral,20,Mar,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,worried,07-04-2021 01:28,GIF,animals,negative,12,Apr,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,14-06-2021 21:46,GIF,animals,positive,60,Jun,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,02-04-2021 08:01,GIF,animals,positive,30,Apr,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,18-05-2021 03:15,GIF,animals,positive,50,May,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,adore,27-11-2020 22:33,GIF,animals,positive,72,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,peeking,01-05-2021 11:19,GIF,animals,neutral,35,May,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,dislike,02-05-2021 07:12,GIF,animals,negative,10,May,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,love,02-04-2021 17:55,GIF,animals,positive,65,Apr,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,31-01-2021 13:47,GIF,animals,positive,45,Jan,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,16-02-2021 13:38,GIF,animals,positive,45,Feb,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,01-04-2021 17:02,GIF,animals,positive,30,Apr,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,worried,28-12-2020 11:30,GIF,animals,negative,12,Dec,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,20-10-2020 10:02,GIF,animals,positive,70,Oct,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,09-11-2020 21:27,GIF,animals,positive,60,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,11-11-2020 22:41,GIF,animals,positive,75,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,06-11-2020 04:05,GIF,animals,positive,30,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,disgust,29-09-2020 07:59,GIF,animals,negative,0,Sep,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,adore,29-12-2020 04:08,GIF,animals,positive,72,Dec,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,cherish,27-10-2020 22:36,GIF,animals,positive,70,Oct,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,26-04-2021 14:09,GIF,animals,positive,60,Apr,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,22-06-2020 23:19,GIF,animals,positive,50,Jun,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,21-05-2021 13:00,GIF,animals,positive,50,May,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,17-08-2020 03:11,GIF,animals,positive,50,Aug,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,02-12-2020 01:14,GIF,animals,positive,75,Dec,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,disgust,01-03-2021 08:15,GIF,animals,negative,0,Mar,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,09-11-2020 23:54,GIF,animals,positive,70,Nov,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,01-05-2021 23:23,GIF,animals,positive,70,May,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,12-05-2021 13:10,photo,travel,positive,45,May,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,10-06-2021 20:23,photo,travel,negative,0,Jun,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,indifferent,12-03-2021 23:07,photo,travel,neutral,20,Mar,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,02-05-2021 12:59,photo,travel,positive,50,May,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,28-05-2021 19:35,photo,travel,positive,45,May,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,heart,11-01-2021 15:23,photo,travel,positive,60,Jan,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,09-08-2020 23:41,photo,travel,negative,5,Aug,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,27-04-2021 03:20,photo,travel,positive,50,Apr,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,05-08-2020 01:41,photo,travel,positive,50,Aug,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,21-07-2020 20:48,photo,travel,positive,45,Jul,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,interested,03-08-2020 18:59,photo,travel,positive,30,Aug,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,24-02-2021 15:26,photo,travel,negative,5,Feb,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,love,29-05-2021 18:08,photo,travel,positive,65,May,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,03-03-2021 15:23,photo,travel,negative,0,Mar,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,09-07-2020 03:42,photo,travel,positive,50,Jul,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,cherish,22-09-2020 23:12,photo,travel,positive,70,Sep,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,interested,23-02-2021 12:01,photo,travel,positive,30,Feb,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,adore,10-03-2021 23:13,photo,travel,positive,72,Mar,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,29-09-2020 21:36,photo,travel,positive,45,Sep,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,08-12-2020 12:37,video,food,positive,70,Dec,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,02-09-2020 05:27,video,food,positive,70,Sep,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,30-10-2020 17:36,video,food,positive,45,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,10-06-2021 03:39,video,food,positive,65,Jun,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,15-10-2020 23:07,video,food,positive,70,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,dislike,27-02-2021 08:35,video,food,negative,10,Feb,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,worried,11-07-2020 00:32,video,food,negative,12,Jul,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,worried,14-07-2020 11:04,video,food,negative,12,Jul,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,06-02-2021 08:07,video,food,neutral,20,Feb,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,09-12-2020 06:12,video,food,negative,5,Dec,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,disgust,21-10-2020 22:08,video,food,negative,0,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,06-04-2021 00:55,video,food,positive,70,Apr,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,31-05-2021 05:37,video,food,positive,65,May,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,peeking,02-11-2020 17:56,video,food,neutral,35,Nov,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,09-08-2020 03:29,video,food,positive,70,Aug,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,01-01-2021 22:36,video,food,negative,5,Jan,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,03-03-2021 19:00,video,food,positive,65,Mar,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,30-06-2020 16:38,video,food,neutral,20,Jun,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,18-08-2020 19:31,video,food,positive,65,Aug,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,02-07-2020 08:36,video,food,positive,45,Jul,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,06-04-2021 10:11,video,food,positive,75,Apr,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,15-04-2021 15:41,video,food,positive,65,Apr,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,17-07-2020 09:50,video,food,positive,45,Jul,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,adore,28-05-2021 22:06,video,food,positive,72,May,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,24-10-2020 11:28,video,food,positive,50,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,peeking,16-04-2021 17:52,video,food,neutral,35,Apr,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,02-05-2021 17:04,video,food,positive,60,May,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,27-12-2020 04:16,video,food,positive,75,Dec,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,03-10-2020 07:31,video,food,neutral,20,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,12-09-2020 16:25,video,food,positive,70,Sep,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,24-04-2021 20:51,video,food,neutral,20,Apr,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,22-08-2020 22:16,video,food,neutral,20,Aug,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,26-11-2020 08:37,video,food,positive,70,Nov,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,interested,02-06-2021 17:17,video,food,positive,30,Jun,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,16-01-2021 22:06,video,food,positive,70,Jan,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,11-10-2020 23:28,video,food,positive,65,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,26-02-2021 14:18,video,food,positive,75,Feb,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,26-10-2020 11:34,video,food,positive,75,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,14-02-2021 13:23,video,food,positive,50,Feb,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,16-10-2020 01:20,video,food,positive,50,Oct,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,adore,14-02-2021 03:26,video,food,positive,72,Feb,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,18-12-2020 17:37,video,food,negative,5,Dec,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,26-07-2020 01:32,video,food,positive,60,Jul,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,scared,18-04-2021 20:31,video,food,negative,15,Apr,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,scared,06-06-2021 05:00,video,food,negative,15,Jun,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,20-03-2021 18:23,video,food,positive,60,Mar,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,18-02-2021 13:53,GIF,soccer,positive,60,Feb,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,peeking,13-05-2021 11:05,GIF,soccer,neutral,35,May,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,29-11-2020 05:30,GIF,soccer,positive,70,Nov,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,intrigued,08-04-2021 12:31,GIF,soccer,positive,45,Apr,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,love,13-06-2021 23:15,GIF,soccer,positive,65,Jun,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,disgust,17-04-2021 08:49,GIF,soccer,negative,0,Apr,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,07-01-2021 23:07,GIF,soccer,positive,60,Jan,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,worried,15-10-2020 13:18,GIF,soccer,negative,12,Oct,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,13-10-2020 06:28,GIF,soccer,negative,5,Oct,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,03-03-2021 13:10,GIF,soccer,positive,70,Mar,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,peeking,18-06-2020 19:42,GIF,soccer,neutral,35,Jun,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,31-08-2020 03:27,GIF,soccer,positive,70,Aug,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,14-09-2020 02:52,GIF,soccer,positive,60,Sep,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,peeking,04-04-2021 08:47,GIF,soccer,neutral,35,Apr,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,dislike,10-12-2020 00:35,GIF,soccer,negative,10,Dec,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,02-03-2021 12:08,GIF,soccer,negative,5,Mar,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,disgust,18-11-2020 07:45,GIF,soccer,negative,0,Nov,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,15-02-2021 16:37,GIF,soccer,positive,70,Feb,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,cherish,13-01-2021 15:43,GIF,soccer,positive,70,Jan,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,super love,07-03-2021 07:57,GIF,soccer,positive,75,Mar,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,02-11-2020 15:15,GIF,soccer,negative,5,Nov,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,worried,01-02-2021 09:18,GIF,soccer,negative,12,Feb,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,scared,07-03-2021 23:34,GIF,soccer,negative,15,Mar,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,28-06-2020 12:21,GIF,soccer,positive,70,Jun,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,super love,04-05-2021 19:57,GIF,soccer,positive,75,May,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,worried,17-09-2020 21:37,GIF,soccer,negative,12,Sep,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,disgust,19-12-2020 08:27,GIF,soccer,negative,0,Dec,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,indifferent,20-11-2020 04:10,GIF,soccer,neutral,20,Nov,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,05-01-2021 13:20,GIF,soccer,positive,60,Jan,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,interested,31-05-2021 21:55,GIF,soccer,positive,30,May,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,adore,15-01-2021 19:01,GIF,soccer,positive,72,Jan,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,cherish,08-02-2021 03:12,GIF,soccer,positive,70,Feb,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,indifferent,16-04-2021 21:29,GIF,soccer,neutral,20,Apr,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,love,28-10-2020 20:52,GIF,soccer,positive,65,Oct,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,29-11-2020 08:02,GIF,soccer,positive,60,Nov,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,12-07-2020 10:00,GIF,soccer,negative,5,Jul,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,indifferent,28-04-2021 06:55,GIF,soccer,neutral,20,Apr,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,super love,26-10-2020 06:32,GIF,soccer,positive,75,Oct,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,27-10-2020 07:57,GIF,soccer,negative,5,Oct,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,dislike,12-08-2020 18:11,GIF,soccer,negative,10,Aug,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,heart,02-02-2021 16:47,GIF,dogs,positive,60,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,worried,26-04-2021 17:26,GIF,dogs,negative,12,Apr,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,21-05-2021 00:58,GIF,dogs,neutral,20,May,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,heart,26-07-2020 23:35,GIF,dogs,positive,60,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,03-01-2021 21:09,GIF,dogs,positive,50,Jan,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,30-10-2020 04:37,GIF,dogs,positive,50,Oct,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,want,06-10-2020 00:04,GIF,dogs,positive,70,Oct,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,heart,28-02-2021 07:45,GIF,dogs,positive,60,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,07-11-2020 23:22,GIF,dogs,positive,75,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,adore,26-07-2020 06:05,GIF,dogs,positive,72,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,20-07-2020 07:10,GIF,dogs,positive,75,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,04-01-2021 05:19,GIF,dogs,negative,5,Jan,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,scared,08-09-2020 15:57,GIF,dogs,negative,15,Sep,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,worried,23-09-2020 09:46,GIF,dogs,negative,12,Sep,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,scared,08-11-2020 20:05,GIF,dogs,negative,15,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,10-07-2020 16:23,GIF,dogs,negative,10,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,17-07-2020 19:15,GIF,dogs,negative,5,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,27-07-2020 06:48,GIF,dogs,neutral,20,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,12-11-2020 17:23,GIF,dogs,neutral,35,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,09-02-2021 04:31,GIF,dogs,positive,75,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,cherish,19-08-2020 07:46,GIF,dogs,positive,70,Aug,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,love,13-10-2020 02:22,GIF,dogs,positive,65,Oct,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,15-05-2021 09:37,GIF,dogs,neutral,35,May,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,worried,03-09-2020 05:33,GIF,dogs,negative,12,Sep,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,09-08-2020 15:55,GIF,dogs,negative,5,Aug,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,24-11-2020 09:16,GIF,dogs,neutral,35,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,21-11-2020 01:10,GIF,dogs,positive,50,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,18-01-2021 04:29,GIF,dogs,positive,45,Jan,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,adore,09-02-2021 12:20,GIF,dogs,positive,72,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,10-07-2020 20:43,GIF,dogs,positive,50,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,want,29-07-2020 18:01,GIF,dogs,positive,70,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,10-02-2021 21:57,GIF,dogs,positive,75,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,08-04-2021 20:07,GIF,dogs,negative,5,Apr,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,cherish,27-11-2020 16:34,GIF,dogs,positive,70,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,19-08-2020 04:33,GIF,dogs,positive,45,Aug,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,interested,27-12-2020 19:00,GIF,dogs,positive,30,Dec,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,21-06-2020 06:07,GIF,dogs,negative,10,Jun,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,21-03-2021 20:23,GIF,dogs,neutral,35,Mar,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,28-07-2020 10:44,GIF,dogs,neutral,20,Jul,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,want,01-05-2021 16:20,GIF,dogs,positive,70,May,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,want,03-02-2021 10:46,GIF,dogs,positive,70,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,14-11-2020 06:06,GIF,dogs,positive,50,Nov,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,love,27-10-2020 05:26,GIF,dogs,positive,65,Oct,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,disgust,16-01-2021 13:22,GIF,dogs,negative,0,Jan,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,adore,19-09-2020 06:16,GIF,dogs,positive,72,Sep,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,16-02-2021 23:46,GIF,dogs,neutral,20,Feb,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,adore,24-05-2021 17:19,GIF,dogs,positive,72,May,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,16-03-2021 04:22,GIF,dogs,negative,5,Mar,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,peeking,04-08-2020 18:17,video,tennis,neutral,35,Aug,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,12-01-2021 14:44,video,tennis,positive,72,Jan,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,scared,31-01-2021 15:01,video,tennis,negative,15,Jan,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,dislike,22-06-2020 12:40,video,tennis,negative,10,Jun,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,19-01-2021 10:10,video,tennis,negative,5,Jan,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,15-08-2020 11:06,video,tennis,positive,65,Aug,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,06-10-2020 06:24,video,tennis,positive,65,Oct,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,interested,06-12-2020 17:39,video,tennis,positive,30,Dec,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,05-09-2020 17:07,video,tennis,positive,72,Sep,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,interested,31-10-2020 09:05,video,tennis,positive,30,Oct,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,09-03-2021 13:30,video,tennis,negative,5,Mar,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,worried,10-09-2020 17:37,video,tennis,negative,12,Sep,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,like,05-12-2020 19:19,video,tennis,positive,50,Dec,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,want,01-05-2021 05:37,video,tennis,positive,70,May,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,09-03-2021 19:48,video,tennis,positive,65,Mar,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,07-02-2021 16:04,video,tennis,positive,72,Feb,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,super love,21-03-2021 03:56,video,tennis,positive,75,Mar,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,11-07-2020 11:53,video,tennis,positive,65,Jul,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,indifferent,28-12-2020 03:22,video,tennis,neutral,20,Dec,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,intrigued,26-01-2021 12:59,video,tennis,positive,45,Jan,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,13-05-2021 17:02,video,tennis,positive,72,May,,,,,,,,
d6d4ec49-4210-44de-9f90-c93dfbeed084,dislike,15-02-2021 01:23,video,tennis,negative,10,Feb,,,,,,,,
